artist,title,English_clean_lyric
  Jake Bugg  ,Broken,wait fore broken coming time fore heart bleeds far away took lead house broken people let breath give damn still see still heart beats become love hoped must carry always one never broken run lobby saw try give damn reasons valley church bells cry lead eyes whoa one one break story peace love future pride sacrifice came around never broken people let breath give damn still cant see traveling street go valley church bells cry lead eyes whoa one whoa one one
  Sandy Denny  ,When Will I Be Loved,cheated mistreated loved made blue lied loved meet new boy want mine always breaks heart two happens every time let turned round loved meet new boy want mine always breaks heart two happens every time cheated mistreated loved loved loved
  김꽃  ,상사병 (여행기록) (Inst.),
  Eric Clapton  ,Next Time You See Her,got everything man could ever ask lovely brighter morning star beautiful portrait sunset got everything including old car next time see tell love next time see tell care next time see tell love next time see boy better beware trying warn bound get hurt last love could first want tell buddy things bound get rough know flirting think enough next time see tell love next time see tell care next time see tell love next time see boy better beware see surely kill see surely kill next time see tell love next time see tell care next time see tell love next time see boy better beware see surely kill see surely kill next time see tell love next time see tell care next time see tell love next time see boy better beware
  심재경  ,너무 억울해요,
  최혜령  ,But (友),
  최민지  ,봄이로다,
  김광석  ,그날들,
  동물원  ,모든걸 다 가질 순 없어,
  이영훈  ,언제나 그렇듯,
  예민  ,다가서고 싶어,
  성진환  ,강아지 고양이 노래,
  양희은  ,아무도 아무데도,
  Elliott Smith  ,No Name #2,verse concrete hands picked telephone ring know talking care whispered quiet terror news give hoot said verse speak mouthpiece cheek please say lying ground strip wet concrete name broken sound stutter step hear falling chorus killing time stop crying killing time stop crying killing time stop crying verse better start watching message send situations go kicked got knocked leaving like ran clothesline remembered couple words hid crime fine fine line chorus killing time stop crying
  김세환  ,목장길따라,
  루시드폴  ,가을 인사 (Feat. 이적),
  Simon & Garfunkel  ,You Can Tell The World,well tell world tell nation tell em master done tell em gospel come tell em victory brought joy joy joy joy joy joy heart well lord spoke spoke well yes yes talked flames burn hell yes yes lord spoke spoke well yes yes talked children israel yes yes brought joy joy joy heart well lord spoke spoke yes yes talkin man galilee yes yes lord spoke spoke yes yes talkin man galilee yes yes brought joy joy joy heart well know told yes yes streets heaven paved gold yes yes jordan river chilly wide yes yes got home side yes yes brought joy joy joy heart
  Brittany Howard  ,Stay High,already feel like honey cause know know wan na go back wherever come yeah refrain want stay high verse cause come everybody frowns walks around ugly thing face come work hard grind hustle day yes comes time comes time night get play smile laugh jump clap yell holler feel great refrain want stay high baby verse question state mind wonderful fine thank thank everything everything everything beautiful get like see keep cool worry bout everyone already feel like honey outro want stay high want stay high want stay high
"  Peter, Paul & Mary  ",I`m In Love With A Big Blue Frog ,love big blue frog big blue frog loves bad appears wears glasses six foot three well worried kids know turn neat great lookin cause face great swimmers cause feet well love big blue frog big blue frog loves bad appears got rhythm phd well know make things work got good fam ly sense mother frog philadelphia daddy enchanted prince neighbors clear prob ly clear think value property go right family next door blue well love big blue frog big blue frog loves got tattooed chest says p h r g frog p h r g
"  Peter, Paul & Mary  ",Puff (The Magic Dragon),puff magic dragon lived sea frolicked autumn mist land called hanalee little jackie paper loved rascal puff brought strings sealing wax fancy stuff oh puff magic dragon lived sea frolicked autumn mist land called hanalee puff magic dragon lived sea frolicked autumn mist land called hanalee together would travel boat billowed sails jackie kept lookout perched puff gigantic tail noble kings princess would bow came pirate ships would lower flads puff roared name oh puff magic dragon lived sea frolicked autumn mist land called hanalee puff magic dragon lived sea frolicked autumn mist land called hanalee dragon lives forever little boys painted wings giants rings make way toys one gray night happened jackie paper came puff mighty dragon ceased fearless roar head bent sorrow grief scales fell like rain puff longer went play along cherry lane without lifelong friend puff could brave puff mighty dragon sadly slipped cave oh puff magic dragon lived sea frolicked autumn mist land called hanalee puff magic dragon lived sea frolicked autumn mist land called hanalee
